client_id,split,idx,gold,pred,correct,score_correct,p_A,p_B,p_C,p_D,z_A,z_B,z_C,z_D,entropy,margin,max_prob,energy,category,subject,topic,has_image,dscp_bin
0,validation,11,A,A,1,0.11779588460922241,0.8822041153907776,0.0013263402506709099,0.01110531110316515,0.10536425560712814,28.625,22.125,24.25,26.5,0.40643784403800964,0.7768398523330688,0.8822041153907776,-28.75033187866211,Basic economic principles,social science,economics,True,0
0,validation,12,B,B,1,0.00015914440155029297,1.1477072803245392e-05,0.9998408555984497,7.88806937634945e-06,0.00013981938536744565,22.625,34.0,22.25,25.125,0.0016232907073572278,0.9997010231018066,0.9998408555984497,-34.000160217285156,Units and measurement,natural science,units-and-measurement,False,0
0,validation,13,B,B,1,0.003574550151824951,0.000908622401766479,0.996425449848175,0.00048635053099133074,0.0021796717774122953,23.625,30.625,23.0,24.5,0.027000224217772484,0.9942457675933838,0.996425449848175,-30.628582000732422,Phrases and clauses,language science,grammar,False,0
0,validation,14,D,D,1,0.00012099742889404297,1.0128867870662361e-05,9.610002598492429e-05,1.4737415767740458e-05,0.999879002571106,22.5,24.75,22.875,34.0,0.0012903657043352723,0.999782919883728,0.999879002571106,-34.0001220703125,Units and measurement,natural science,units-and-measurement,False,0
0,validation,15,A,A,1,0.0004715919494628906,0.9995284080505371,8.47782357595861e-05,0.0003353044157847762,5.1420600357232615e-05,32.75,23.375,24.75,22.875,0.004456712864339352,0.9991931319236755,0.9995284080505371,-32.75047302246094,Units and measurement,natural science,units-and-measurement,False,0
0,validation,16,B,B,1,0.0003447532653808594,0.00010887122334679589,0.9996552467346191,9.607851825421676e-05,0.00013979342475067824,23.375,32.5,23.25,23.625,0.0034676557406783104,0.9995154738426208,0.9996552467346191,-32.500343322753906,Phrases and clauses,language science,grammar,False,0
0,validation,17,D,D,1,0.002934873104095459,0.0024714774917811155,0.00020287121878936887,0.00026049179723486304,0.9970651268959045,25.375,22.875,23.125,31.375,0.02164151519536972,0.994593620300293,0.9970651268959045,-31.377939224243164,Basic economic principles,social science,economics,True,0
0,validation,18,A,B,0,0.9400334134697914,0.05996658653020859,0.938035249710083,0.001410278957337141,0.0005878917290829122,27.0,29.75,23.25,22.375,0.2423783838748932,0.8780686855316162,0.938035249710083,-29.813968658447266,Basic economic principles,social science,economics,True,0
0,validation,19,B,D,0,0.6568726897239685,0.0007505878456868231,0.3431273102760315,0.015075961127877235,0.6410461664199829,21.75,27.875,24.75,28.5,0.7207096815109253,0.2979188561439514,0.6410461664199829,-28.94465446472168,Basic economic principles,social science,economics,True,0
0,validation,20,A,A,1,0.006239354610443115,0.9937606453895569,0.001918409368954599,0.00025962849031202495,0.004061272833496332,30.75,24.5,22.5,25.25,0.04272789508104324,0.9896993637084961,0.9937606453895569,-30.756258010864258,Phrases and clauses,language science,grammar,False,0
0,validation,21,A,B,0,0.9875752944499254,0.012424705550074577,0.9870166182518005,0.0003311071777716279,0.00022756641556043178,26.5,30.875,22.875,22.5,0.07198121398687363,0.9745919108390808,0.9870166182518005,-30.88806915283203,Basic economic principles,social science,economics,True,0
0,validation,22,A,A,1,0.0009412169456481934,0.9990587830543518,0.0006261368398554623,8.473840716760606e-05,0.00023034284822642803,32.5,25.125,23.125,24.125,0.008282964117825031,0.9984326362609863,0.9990587830543518,-32.50094223022461,Units and measurement,natural science,units-and-measurement,False,0
0,validation,23,B,B,1,0.00196152925491333,0.0017002781387418509,0.9980384707450867,0.0002030692558037117,5.8180317864753306e-05,26.125,32.5,24.0,22.75,0.01509607583284378,0.9963381886482239,0.9980384707450867,-32.5019645690918,Units and measurement,natural science,units-and-measurement,False,0
0,validation,24,C,D,0,0.7312666773796082,0.019466977566480637,0.26873332262039185,0.26873332262039185,0.4430663585662842,23.625,26.25,26.25,26.75,1.1436033248901367,0.17433303594589233,0.4430663585662842,-27.564035415649414,Phrases and clauses,language science,grammar,False,0
0,validation,25,D,D,1,0.0010906457901000977,2.1422019926831126e-05,0.0009108874364756048,0.00015828850155230612,0.9989093542098999,21.5,25.25,23.5,32.25,0.009082763455808163,0.9979984760284424,0.9989093542098999,-32.25109100341797,Units and measurement,natural science,units-and-measurement,False,0
0,validation,26,A,A,1,0.0018215179443359375,0.9981784820556641,0.0006255851476453245,0.0004872061836067587,0.0007088807760737836,31.375,24.0,23.75,24.125,0.015291201882064342,0.9974696040153503,0.9981784820556641,-31.37682342529297,Phrases and clauses,language science,grammar,False,0
0,validation,27,D,D,1,6.198883056640625e-05,2.1444078811327927e-05,2.7534742912393995e-05,1.3006490917177871e-05,0.9999380111694336,23.5,23.75,23.0,34.25,0.0007279523997567594,0.9999104738235474,0.9999380111694336,-34.25006103515625,Units and measurement,natural science,units-and-measurement,False,0
0,validation,28,B,B,1,0.00030171871185302734,4.005320806754753e-05,0.999698281288147,3.1193470931611955e-05,0.00023049030278343707,22.875,33.0,22.625,24.625,0.002961291465908289,0.9994677901268005,0.999698281288147,-33.000301361083984,Oceans and continents,social science,geography,True,0
0,validation,29,A,A,1,0.02428412437438965,0.9757158756256104,0.017870860174298286,0.005801818799227476,0.000611507217399776,30.0,26.0,24.875,22.625,0.13031147420406342,0.9578450322151184,0.9757158756256104,-30.02458381652832,Phrases and clauses,language science,grammar,False,0
0,validation,30,D,D,1,0.009297966957092285,0.00012226233957335353,0.004587860312312841,0.004587860312312841,0.9907020330429077,21.125,24.75,24.75,30.125,0.059761323034763336,0.9861141443252563,0.9907020330429077,-30.134342193603516,Phrases and clauses,language science,grammar,False,0
0,validation,31,B,A,0,0.9924312420189381,0.9913116693496704,0.007568757981061935,9.527660586172715e-05,0.0010243200231343508,30.875,26.0,21.625,24.0,0.05354750156402588,0.983742892742157,0.9913116693496704,-30.883726119995117,Basic economic principles,social science,economics,True,0
0,validation,32,D,D,1,0.0015344619750976562,0.0010317120468243957,0.00037954567233100533,0.0001232204376719892,0.9984655380249023,24.625,23.625,22.5,31.5,0.01272656675428152,0.9974338412284851,0.9984655380249023,-31.501535415649414,Basic economic principles,social science,economics,True,0
0,validation,33,B,B,1,1.8835067749023438e-05,3.726582917806809e-06,0.999981164932251,6.144096914795227e-06,8.939608051150572e-06,22.25,34.75,22.75,23.125,0.00024306963314302266,0.9999722242355347,0.999981164932251,-34.75001907348633,Government,social science,global-studies,True,0
0,validation,34,C,C,1,0.21933484077453613,0.01429838128387928,0.1973830610513687,0.7806651592254639,0.0076533714309334755,24.125,26.75,28.125,23.5,0.6116010546684265,0.5832821130752563,0.7806651592254639,-28.372608184814453,Basic economic principles,social science,economics,True,0
0,validation,35,A,C,0,0.6831899583339691,0.3168100416660309,0.001662466675043106,0.6706869006156921,0.010840644128620625,28.0,22.75,28.75,24.625,0.6917529702186584,0.35387685894966125,0.6706869006156921,-29.149452209472656,Basic economic principles,social science,economics,True,0
0,validation,36,A,B,0,0.9468114711344242,0.05318852886557579,0.9427892565727234,0.00016928743571043015,0.0038529643788933754,26.75,29.625,21.0,24.125,0.23448091745376587,0.8896007537841797,0.9427892565727234,-29.68391227722168,Basic economic principles,social science,economics,True,0
0,validation,37,D,D,1,0.0011653304100036621,0.00020323126227594912,0.00015827665629331023,0.00080379523569718,0.9988346695899963,23.5,23.25,24.875,32.0,0.010005437768995762,0.9980309009552002,0.9988346695899963,-32.00116729736328,Units and measurement,natural science,units-and-measurement,False,0
0,validation,38,B,A,0,0.9972012918442488,0.9964091181755066,0.0027987081557512283,8.451366738881916e-05,0.0007076242472976446,31.25,25.375,21.875,24.0,0.02596234530210495,0.9936103820800781,0.9964091181755066,-31.253597259521484,Basic economic principles,social science,economics,True,0
0,validation,39,C,C,1,0.0038011670112609863,0.0007074748864397407,0.0006243444513529539,0.996198832988739,0.002469330094754696,24.75,24.625,32.0,26.0,0.02835812419652939,0.9937295317649841,0.996198832988739,-32.003807067871094,Phrases and clauses,language science,grammar,False,0
0,validation,40,A,A,1,0.03741174936294556,0.9625882506370544,0.006485868711024523,0.001858232542872429,0.029067646712064743,28.75,23.75,22.5,25.25,0.1839095950126648,0.9335206151008606,0.9625882506370544,-28.788129806518555,Basic economic principles,social science,economics,True,0
0,validation,41,C,C,1,0.13123303651809692,0.033685751259326935,0.026234488934278488,0.8687669634819031,0.07131273299455643,25.5,25.25,28.75,26.25,0.5202615857124329,0.7974542379379272,0.8687669634819031,-28.89068031311035,Oceans and continents,social science,geography,True,0
0,validation,42,A,A,1,0.05621969699859619,0.9437803030014038,0.015254788100719452,0.004370569717139006,0.03659433126449585,29.0,24.875,23.625,25.75,0.2632112503051758,0.907185971736908,0.9437803030014038,-29.057861328125,Oceans and continents,social science,geography,True,0
0,validation,43,B,B,1,3.1948089599609375e-05,1.4738728168595117e-05,0.9999680519104004,4.222716142976424e-06,1.3006881999899633e-05,24.125,35.25,22.875,24.0,0.00039450047188438475,0.9999533295631409,0.9999680519104004,-35.250030517578125,Units and measurement,natural science,units-and-measurement,False,0
0,validation,44,D,D,1,0.050405681133270264,0.01970820128917694,0.015348762273788452,0.015348762273788452,0.9495943188667297,24.75,24.5,24.5,28.625,0.25471699237823486,0.9298861026763916,0.9495943188667297,-28.676719665527344,Oceans and continents,social science,geography,True,0
0,validation,45,C,C,1,0.0008349418640136719,0.00029579753754660487,0.00010881783236982301,0.9991650581359863,0.00043038290459662676,24.625,23.625,32.75,25.0,0.00756707601249218,0.9987346529960632,0.9991650581359863,-32.75083541870117,Basic economic principles,social science,economics,True,0
0,validation,46,D,D,1,0.023807883262634277,6.44838364678435e-05,0.00078557402594015,0.02295783907175064,0.9761921167373657,20.875,23.375,26.75,30.5,0.11640563607215881,0.9532342553138733,0.9761921167373657,-30.52409553527832,Units and measurement,natural science,units-and-measurement,False,0
0,validation,47,D,D,1,0.008839547634124756,0.0052011325024068356,0.0004837806918658316,0.0031546466052532196,0.9911604523658752,25.25,22.875,24.75,30.5,0.058012835681438446,0.9859592914581299,0.9911604523658752,-30.508878707885742,Phrases and clauses,language science,grammar,False,0
0,validation,48,A,A,1,0.0049002766609191895,0.9950997233390808,0.0021767718717455864,0.0016952715814113617,0.001028234139084816,30.75,24.625,24.375,23.875,0.036121517419815063,0.9929229617118835,0.9950997233390808,-30.754913330078125,Phrases and clauses,language science,grammar,False,0
0,validation,49,A,A,1,0.00021058320999145508,0.9997894167900085,0.0001398121821694076,3.535005453159101e-05,3.535005453159101e-05,33.25,24.375,23.0,23.0,0.0021761145908385515,0.9996495842933655,0.9997894167900085,-33.25020980834961,Units and measurement,natural science,units-and-measurement,False,0
0,validation,50,B,B,1,0.11323517560958862,0.10590896010398865,0.8867648243904114,0.000555759179405868,0.0067705330438911915,26.625,28.75,21.375,23.875,0.3823370933532715,0.7808558940887451,0.8867648243904114,-28.870176315307617,Basic economic principles,social science,economics,True,0
0,validation,51,C,C,1,0.002191603183746338,0.0015001442516222596,0.00013953515735920519,0.9978083968162537,0.0005518722464330494,25.375,23.0,31.875,24.375,0.0173223614692688,0.9963082671165466,0.9978083968162537,-31.877193450927734,Basic economic principles,social science,economics,True,0
0,validation,52,A,A,1,0.13008660078048706,0.8699133992195129,0.0382213294506073,0.02045840211212635,0.07140684127807617,28.0,24.875,24.25,25.5,0.5140393972396851,0.7985065579414368,0.8699133992195129,-28.139362335205078,Oceans and continents,social science,geography,True,0
0,validation,53,D,A,0,0.7313012480735779,0.7303988933563232,0.00031461386242881417,0.0005877761286683381,0.2686987519264221,29.25,21.5,22.125,28.25,0.5894894003868103,0.4617001414299011,0.7303988933563232,-29.564165115356445,Basic economic principles,social science,economics,True,0
0,validation,54,B,B,1,0.4721178412437439,0.32017672061920166,0.5278821587562561,0.0007003837381489575,0.1512407809495926,26.75,27.25,20.625,26.0,0.9926615953445435,0.20770543813705444,0.5278821587562561,-27.88888168334961,Basic economic principles,social science,economics,True,0
0,validation,55,C,B,0,0.7640206217765808,0.0009643937810324132,0.72686767578125,0.2359793782234192,0.03618860989809036,22.25,28.875,27.75,25.875,0.6994425654411316,0.4908882975578308,0.72686767578125,-29.194011688232422,Basic economic principles,social science,economics,True,0
0,validation,56,A,A,1,0.00025004148483276367,0.9997499585151672,0.00013980666699353606,7.483311492251232e-05,3.53486611857079e-05,33.25,24.375,23.75,23.0,0.0025640951935201883,0.9996101260185242,0.9997499585151672,-33.25025177001953,Units and measurement,natural science,units-and-measurement,False,0
0,validation,57,A,C,0,0.8560019880533218,0.14399801194667816,0.025023100897669792,0.8286513090133667,0.002327510854229331,27.125,25.375,28.875,23.0,0.5412073135375977,0.6846532821655273,0.8286513090133667,-29.062955856323242,Basic economic principles,social science,economics,True,0
0,validation,58,B,B,1,8.630752563476562e-05,2.7534071705304086e-05,0.9999136924743652,3.120019391644746e-05,2.7534071705304086e-05,23.5,34.0,23.625,23.5,0.0009882287122309208,0.9998825192451477,0.9999136924743652,-34.00008773803711,Units and measurement,natural science,units-and-measurement,False,0
0,validation,59,D,D,1,0.002264738082885742,0.0019260821864008904,0.00010866211960092187,0.0002300377091160044,0.9977352619171143,25.375,22.5,23.25,31.625,0.017223427072167397,0.9958091974258423,0.9977352619171143,-31.627267837524414,Basic economic principles,social science,economics,True,0
0,validation,60,B,B,1,2.6941299438476562e-05,1.147859074990265e-05,0.9999730587005615,2.5612198442104273e-06,1.3006947483518161e-05,23.125,34.5,21.625,23.25,0.0003368144971318543,0.9999600648880005,0.9999730587005615,-34.50002670288086,Government,social science,civics,False,0
0,validation,61,B,B,1,0.008147776126861572,0.005204762797802687,0.9918522238731384,0.00015717021597083658,0.002785908756777644,24.875,30.125,21.375,24.25,0.053248606622219086,0.9866474866867065,0.9918522238731384,-30.133180618286133,Basic economic principles,social science,economics,True,0
0,validation,62,A,A,1,0.000441133975982666,0.9995588660240173,0.00020337861496955156,5.8268946304451674e-05,0.00017948100867215544,32.5,24.0,22.75,23.875,0.004286095499992371,0.9993554949760437,0.9995588660240173,-32.50044250488281,Phrases and clauses,language science,grammar,False,0
0,validation,63,A,A,1,0.000676274299621582,0.9993237257003784,0.00023040393716655672,6.601183122256771e-05,0.00037987189716659486,32.0,23.625,22.375,24.125,0.006232990883290768,0.9989438652992249,0.9993237257003784,-32.000675201416016,Units and measurement,natural science,units-and-measurement,False,0
0,validation,64,B,A,0,0.9933193516917527,0.9914960861206055,0.006680648308247328,0.0014906540745869279,0.00033260986674577,30.625,25.625,24.125,22.625,0.05429365113377571,0.9848154187202454,0.9914960861206055,-30.633541107177734,Basic economic principles,social science,economics,True,0
0,validation,65,C,B,0,0.6550781726837158,0.20920565724372864,0.44288837909698486,0.3449218273162842,0.0029841584619134665,26.875,27.625,27.375,22.625,1.0724929571151733,0.09796655178070068,0.44288837909698486,-28.439437866210938,Basic economic principles,social science,economics,True,0
0,validation,66,A,A,1,0.2761748433113098,0.7238251566886902,0.09795907884836197,0.05243372172117233,0.12578195333480835,27.125,25.125,24.5,25.375,0.8768805265426636,0.5980432033538818,0.7238251566886902,-27.448205947875977,Oceans and continents,social science,geography,True,0
0,validation,67,A,A,1,0.008641242980957031,0.991358757019043,0.0035753981210291386,0.0035753981210291386,0.001490447553806007,29.375,23.75,23.75,22.875,0.058589935302734375,0.9877833724021912,0.991358757019043,-29.383678436279297,Basic economic principles,social science,economics,True,0
0,validation,68,A,A,1,0.0002600550651550293,0.999739944934845,8.479617827106267e-05,0.00013980527000967413,3.534830830176361e-05,33.25,23.875,24.375,23.0,0.0026581452693790197,0.9996001124382019,0.999739944934845,-33.25025939941406,Units and measurement,natural science,units-and-measurement,False,0
0,validation,69,D,D,1,0.0026391148567199707,0.0003791257622651756,0.0003345772856846452,0.0019253594800829887,0.99736088514328,23.375,23.25,25.0,31.25,0.020338334143161774,0.9954355359077454,0.99736088514328,-31.252643585205078,Units and measurement,natural science,units-and-measurement,False,0
0,validation,70,C,C,1,0.005090892314910889,0.0031665777787566185,0.00042854968341998756,0.9949091076850891,0.0014957853127270937,25.75,23.75,31.5,25.0,0.036355581134557724,0.9917425513267517,0.9949091076850891,-31.505104064941406,Units and measurement,natural science,units-and-measurement,False,0
0,validation,71,C,C,1,6.270408630371094e-05,4.222586539981421e-06,1.3006481822230853e-05,0.9999372959136963,4.539708243100904e-05,22.625,23.75,35.0,25.0,0.0007152543403208256,0.9998918771743774,0.9999372959136963,-35.00006103515625,Government,social science,civics,False,0
0,validation,72,B,B,1,0.0006775856018066406,8.476076618535444e-05,0.9993224143981934,4.003815047326498e-05,0.0005527096218429506,23.125,32.5,22.375,25.0,0.006023155990988016,0.9987697005271912,0.9993224143981934,-32.50067901611328,Units and measurement,natural science,units-and-measurement,False,0
0,calibration,0,A,A,1,0.00017505884170532227,0.9998249411582947,9.609483095118776e-05,2.7531628802535124e-05,5.143585440237075e-05,33.25,24.0,22.75,23.375,0.0018609625985845923,0.9997288584709167,0.9998249411582947,-33.25017547607422,Phrases and clauses,language science,grammar,False,0
0,calibration,1,C,C,1,0.0896192193031311,0.07472860813140869,0.01011341717094183,0.9103807806968689,0.004777240101248026,26.25,24.25,28.75,23.5,0.3513047397136688,0.8356521725654602,0.9103807806968689,-28.84389305114746,Basic economic principles,social science,economics,True,0
0,calibration,2,C,A,0,0.9400435648858547,0.9378764629364014,0.001810527523048222,0.05995643511414528,0.00035651400685310364,30.25,24.0,27.5,22.375,0.2431405782699585,0.8779200315475464,0.9378764629364014,-30.314136505126953,Basic economic principles,social science,economics,True,0
0,calibration,3,D,D,1,0.24668419361114502,0.10195020586252213,0.11552472412586212,0.02920922264456749,0.753315806388855,25.25,25.375,24.0,27.25,0.7987099885940552,0.637791097164154,0.753315806388855,-27.53326988220215,Oceans and continents,social science,geography,True,0
0,calibration,4,B,B,1,9.226799011230469e-05,1.1477840416773688e-05,0.9999077320098877,1.4737839592271484e-05,6.605040834983811e-05,22.375,33.75,22.625,24.125,0.0010225262958556414,0.9998416900634766,0.9999077320098877,-33.750091552734375,Units and measurement,natural science,units-and-measurement,False,0
0,calibration,5,B,B,1,0.48868197202682495,0.0018441007705405354,0.511318027973175,0.27368882298469543,0.2131490558385849,22.25,27.875,27.25,27.0,1.0386974811553955,0.23762920498847961,0.511318027973175,-28.54576301574707,Basic economic principles,social science,economics,True,0
0,calibration,6,A,A,1,0.00018209218978881836,0.9998179078102112,6.604447844438255e-05,8.480279211653396e-05,3.119720349786803e-05,33.5,23.875,24.125,23.125,0.0019364841282367706,0.9997330904006958,0.9998179078102112,-33.50018310546875,Units and measurement,natural science,units-and-measurement,False,0
0,calibration,7,A,A,1,0.0770995020866394,0.9229004979133606,0.0217045396566391,0.0033284989185631275,0.05206648260354996,28.125,24.375,22.5,25.25,0.3300397992134094,0.8708339929580688,0.9229004979133606,-28.20523452758789,Basic economic principles,social science,economics,True,0
0,calibration,8,B,B,1,0.011131048202514648,0.003566418308764696,0.9888689517974854,0.0009017317788675427,0.006662946660071611,23.75,29.375,22.375,24.375,0.0708814188838005,0.9822059869766235,0.9888689517974854,-29.386194229125977,Basic economic principles,social science,economics,True,0
0,calibration,9,A,A,1,0.20891833305358887,0.7910816669464111,0.001730484189465642,0.030673565343022346,0.1765141785144806,28.25,22.125,25.0,26.75,0.6094136238098145,0.6145675182342529,0.7910816669464111,-28.48435401916504,Basic economic principles,social science,economics,True,0
0,calibration,10,D,D,1,0.0004226565361022949,0.00015839435218367726,0.0001794843265088275,8.47823903313838e-05,0.9995773434638977,23.25,23.375,22.625,32.0,0.004151583649218082,0.999397873878479,0.9995773434638977,-32.000423431396484,Oceans and continents,social science,geography,True,0
0,calibration,11,B,A,0,0.9985001501627266,0.9976125955581665,0.0014998498372733593,0.0007084789103828371,0.00017913152987603098,31.375,24.875,24.125,22.75,0.018820764496922493,0.9961127638816833,0.9976125955581665,-31.377389907836914,Basic economic principles,social science,economics,True,0
0,calibration,12,C,A,0,0.8817817568778992,0.8735212683677673,0.0075574396178126335,0.11821824312210083,0.0007029513944871724,29.625,24.875,27.625,22.5,0.4125656485557556,0.7553030252456665,0.8735212683677673,-29.760223388671875,Basic economic principles,social science,economics,True,0
0,calibration,13,D,D,1,0.012832939624786377,0.00025790586369112134,0.008540668524801731,0.004034326411783695,0.9871670603752136,22.0,25.5,24.75,30.25,0.0778006911277771,0.9786263704299927,0.9871670603752136,-30.262916564941406,Basic economic principles,social science,economics,True,0
0,calibration,14,A,A,1,0.0027371644973754883,0.9972628355026245,0.002471967600286007,3.5260723961982876e-05,0.00022992877347860485,32.25,26.25,22.0,23.875,0.0198598001152277,0.9947908520698547,0.9972628355026245,-32.252742767333984,Units and measurement,natural science,units-and-measurement,False,0
0,calibration,15,C,C,1,0.054690659046173096,0.002655179239809513,0.010501437820494175,0.9453093409538269,0.04153399541974068,23.75,25.125,29.625,26.5,0.24889244139194489,0.9037753343582153,0.9453093409538269,-29.681243896484375,Phrases and clauses,language science,grammar,False,0
0,calibration,16,B,B,1,0.00017189979553222656,5.143601811141707e-05,0.9998281002044678,1.1476926374598406e-05,0.00010889004624914378,23.375,33.25,21.875,24.125,0.001804016879759729,0.9997192025184631,0.9998281002044678,-33.25017166137695,Units and measurement,natural science,units-and-measurement,False,0
0,calibration,17,A,A,1,0.01488882303237915,0.9851111769676208,0.001678254920989275,0.0035528657026588917,0.009657689370214939,30.0,23.625,24.375,25.375,0.09035132825374603,0.9754534959793091,0.9851111769676208,-30.01500129699707,Phrases and clauses,language science,grammar,False,0
0,calibration,18,C,A,0,0.9975310864392668,0.9960307478904724,0.000334131094859913,0.002468913560733199,0.0011662320466712117,30.875,22.875,24.875,24.125,0.02933574840426445,0.993561863899231,0.9960307478904724,-30.878976821899414,Basic economic principles,social science,economics,True,0
0,calibration,19,B,B,1,0.00027638673782348633,5.1430644816718996e-05,0.9997236132621765,4.538738357950933e-05,0.0001795105927158147,23.125,33.0,23.0,24.375,0.0027864552102983,0.999544084072113,0.9997236132621765,-33.000274658203125,Oceans and continents,social science,geography,True,0
0,calibration,20,A,A,1,0.00026613473892211914,0.9997338652610779,7.483190711354837e-05,0.00013980441144667566,5.1431172323646024e-05,33.0,23.5,24.125,23.125,0.0027257201727479696,0.9995940327644348,0.9997338652610779,-33.000267028808594,Units and measurement,natural science,units-and-measurement,False,0
0,calibration,21,C,C,1,0.0012971162796020508,0.0003350274928379804,5.137813059263863e-05,0.998702883720398,0.0009106991346925497,25.0,23.125,33.0,26.0,0.01086043193936348,0.9977921843528748,0.998702883720398,-33.00129699707031,Units and measurement,natural science,units-and-measurement,False,0
0,calibration,22,A,A,1,0.00022035837173461914,0.9997796416282654,6.604194641113281e-05,0.0001088847711798735,4.538992652669549e-05,33.0,23.375,23.875,23.0,0.0023035090416669846,0.9996707439422607,0.9997796416282654,-33.000221252441406,Units and measurement,natural science,units-and-measurement,False,0
0,calibration,23,B,B,1,0.0005242228507995605,0.00012334510392975062,0.9994757771492004,0.0001397683226969093,0.00026112160412594676,23.0,32.0,23.125,23.75,0.0050291633233428,0.9992146492004395,0.9994757771492004,-32.00052261352539,Phrases and clauses,language science,grammar,False,0
0,calibration,24,C,C,1,0.028631508350372314,0.005097274202853441,0.0006898409919813275,0.9713684916496277,0.022844398394227028,25.125,23.125,30.375,26.625,0.14647790789604187,0.9485241174697876,0.9713684916496277,-30.404048919677734,Phrases and clauses,language science,grammar,False,0
0,calibration,25,D,B,0,0.7453759014606476,0.2546240985393524,0.3704758882522583,0.12027590721845627,0.2546240985393524,24.875,25.25,24.125,24.875,1.3192453384399414,0.11585178971290588,0.3704758882522583,-26.24296760559082,Oceans and continents,social science,geography,True,0
0,calibration,26,D,D,1,0.00018841028213500977,2.4296252377098426e-05,0.00013981528172735125,2.4296252377098426e-05,0.999811589717865,22.625,24.375,22.625,33.25,0.0019455840811133385,0.9996717572212219,0.999811589717865,-33.250186920166016,Units and measurement,natural science,units-and-measurement,False,0
0,calibration,27,D,D,1,0.00011086463928222656,1.3005855180381332e-05,8.480883843731135e-05,1.3005855180381332e-05,0.9998891353607178,22.75,24.625,22.75,34.0,0.0011985853780061007,0.9998043179512024,0.9998891353607178,-34.0001106262207,Government,social science,civics,False,0
0,calibration,28,B,C,0,0.9770438149571419,0.0001365024654660374,0.022956185042858124,0.9761217832565308,0.0007855174480937421,22.875,28.0,31.75,24.625,0.11706187576055527,0.953165590763092,0.9761217832565308,-31.774168014526367,Government,social science,civics,False,0
0,calibration,29,B,B,1,3.6597251892089844e-05,6.143987775431015e-06,0.9999634027481079,1.1478479791549034e-05,1.8924813048215583e-05,22.75,34.75,23.375,23.875,0.00044670081115327775,0.9999444484710693,0.9999634027481079,-34.750038146972656,Units and measurement,natural science,units-and-measurement,False,0
